External ID,Number,Amount,Date,Journal,Partner,Reference,Journal Items/Account/Name,Journal Items/Label,Journal Items/Credit,Journal Items/Debit,Journal Items/Date Accounting,Journal Items/Date,Journal Items/Partner/Name
__export__.account_move_337_851eba54,MISC/2020/0160,45000000,2020-07-18,__export__.account_journal_3_bd951307,__export__.res_partner_118_787a6d32,,Phải trả người bán,,45000000,,,2020-07-18,Vendor 8
,,,,,,,Sửa chữa lớn TSCĐ,,,45000000,,2020-07-18,
__export__.account_move_1915_9d919b02,MISC/2020/0365,336,2020-07-17,__export__.account_journal_3_bd951307,__export__.res_partner_119_dcd586fb,115,Phải trả người bán,,336,,,2020-07-17,Vendor 9
,,,,,,,Thuế GTGT được khấu trừ của TSCĐ,,,31,,2020-07-17,
,,,,,,,"Nhà cửa, vật kiến trúc",,,305,,2020-07-17,
__export__.account_move_336_625e17dc,MISC/2020/0161,5000000,2020-07-17,__export__.account_journal_3_bd951307,,,Giá mua hàng hóa,,5000000,,,2020-07-17,
,,,,,,,Dự phòng giảm giá hàng tồn kho,,,5000000,,2020-07-17,
__export__.account_move_1914_9b565380,MISC/2020/0364,402,2020-07-16,__export__.account_journal_3_bd951307,,114 chọn hoạt động TSCĐ liên quan 331,Sửa chữa lớn TSCĐ,chọn hoạt động TSCĐ liên quan 331,402,,,2020-07-16,
,,,,,,,"Thiết bị, dụng cụ quản lý",chọn hoạt động TSCĐ liên quan 331,,402,,2020-07-16,
__export__.account_move_335_6d5dccb7,MISC/2020/0162,35000000,2020-07-16,__export__.account_journal_3_bd951307,,,Dự phòng giảm giá hàng tồn kho,,35000000,,,2020-07-16,
,,,,,,,Giá vốn hàng bán,,,35000000,,2020-07-16,
__export__.account_move_1913_a0ee7a9a,MISC/2020/0363,32,2020-07-15,__export__.account_journal_3_bd951307,__export__.res_partner_118_787a6d32,113,Doanh thu hoạt động tài chính,Chênh lệch tỷ giá thanh toán,1,,,2020-07-15,
,,,,,,,Ngoại tệ,Chênh lệch tỷ giá thanh toán,,1,,2020-07-15,
,,,,,,,Ngoại tệ,,31,,,2020-07-15,
,,,,,,,Phải trả người bán,,,31,,2020-07-15,Vendor 8
__export__.account_move_334_bdb34a7a,MISC/2020/0163,5000000,2020-07-15,__export__.account_journal_3_bd951307,__export__.res_partner_73_4844ca63,,Phải thu của khách hàng,,5000000,,,2020-07-15,Customer 3
,,,,,,,Dự phòng phải thu ngắn hạn khó đòi,,,5000000,,2020-07-15,
__export__.account_move_1912_37369fd3,MISC/2020/0362,31,2020-07-14,__export__.account_journal_3_bd951307,__export__.res_partner_118_787a6d32,112,Phải trả người bán,,31,,,2020-07-14,Vendor 8
,,,,,,,Sửa chữa lớn TSCĐ,,,31,,2020-07-14,
__export__.account_move_333_75bd09f2,MISC/2020/0164,10000000,2020-07-14,__export__.account_journal_3_bd951307,,,Chi phí bằng tiền khác,,10000000,,,2020-07-14,
,,,,,,,Dự phòng phải thu ngắn hạn khó đòi,,,10000000,,2020-07-14,
__export__.account_move_1911_8ab45fd4,MISC/2020/0361,5000001,2020-07-13,__export__.account_journal_3_bd951307,,111,Giá mua hàng hóa,,5000001,,,2020-07-13,
,,,,,,,Dự phòng giảm giá hàng tồn kho,,,5000001,,2020-07-13,
__export__.account_move_332_7d0b7d30,MISC/2020/0165,40000000,2020-07-13,__export__.account_journal_3_bd951307,,,Dự phòng phải thu ngắn hạn khó đòi,,40000000,,,2020-07-13,
,,,,,,,Chi phí bằng tiền khác,,,40000000,,2020-07-13,
__export__.account_move_1910_40263b2b,MISC/2020/0360,35000001,2020-07-12,__export__.account_journal_3_bd951307,,110,Dự phòng giảm giá hàng tồn kho,,35000001,,,2020-07-12,
,,,,,,,Giá vốn hàng bán,,,35000001,,2020-07-12,
__export__.account_move_331_7293101a,MISC/2020/0166,30000000,2020-07-12,__export__.account_journal_3_bd951307,,,Đầu tư vào công ty con,,30000000,,,2020-07-12,
,,,,,,,Dự phòng tổn thất đầu tư vào đơn vị khác,,,30000000,,2020-07-12,
__export__.account_move_1909_f7f20fd7,MISC/2020/0359,5000001,2020-07-11,__export__.account_journal_3_bd951307,__export__.res_partner_73_4844ca63,109,Phải thu của khách hàng,,5000001,,,2020-07-11,Customer 3
,,,,,,,Dự phòng phải thu ngắn hạn khó đòi,,,5000001,,2020-07-11,
__export__.account_move_330_ec75c503,MISC/2020/0167,40000000,2020-07-11,__export__.account_journal_3_bd951307,,,Dự phòng tổn thất đầu tư vào đơn vị khác,,40000000,,,2020-07-11,
,,,,,,,Chi phí tài chính khác,,,40000000,,2020-07-11,
__export__.account_move_1908_b7b2d66a,MISC/2020/0358,10000001,2020-07-10,__export__.account_journal_3_bd951307,,108,Chi phí bằng tiền khác,,10000001,,,2020-07-10,
,,,,,,,Dự phòng phải thu ngắn hạn khó đòi,,,10000001,,2020-07-10,
__export__.account_move_329_1dec27bd,MISC/2020/0168,55000000,2020-07-10,__export__.account_journal_3_bd951307,,,Cổ phiếu,,55000000,,,2020-07-10,
,,,,,,,Chi phí tài chính khác,,,5000000,,2020-07-10,
,,,,,,,Dự phòng giảm giá chứng khoán kinh doanh,,,50000000,,2020-07-10,
__export__.account_move_1907_28d5e4e5,MISC/2020/0357,40000001,2020-07-09,__export__.account_journal_3_bd951307,,107,Dự phòng phải thu ngắn hạn khó đòi,,40000001,,,2020-07-09,
,,,,,,,Chi phí bằng tiền khác,,,40000001,,2020-07-09,
__export__.account_move_328_1da516d1,MISC/2020/0169,50000000,2020-07-09,__export__.account_journal_3_bd951307,,,Dự phòng giảm giá chứng khoán kinh doanh,,50000000,,,2020-07-09,
,,,,,,,Chi phí tài chính khác,,,50000000,,2020-07-09,
__export__.account_move_1906_024c6144,MISC/2020/0356,,2020-07-08,__export__.account_journal_3_bd951307,,106,Đầu tư vào công ty con,,,,,2020-07-08,
,,,,,,,Dự phòng tổn thất đầu tư vào đơn vị khác,,,,,2020-07-08,
__export__.account_move_327_26986ecd,MISC/2020/0170,80000000,2020-07-08,__export__.account_journal_3_bd951307,,,Bank,,80000000,,,2020-07-08,
,,,,,,,Đầu tư dài hạn khác,,,80000000,,2020-07-08,
__export__.account_move_1905_91f40acf,MISC/2020/0355,40000001,2020-07-07,__export__.account_journal_3_bd951307,,105,Dự phòng tổn thất đầu tư vào đơn vị khác,,40000001,,,2020-07-07,
,,,,,,,Chi phí tài chính khác,,,40000001,,2020-07-07,
__export__.account_move_448_6ba687db,MISC/2020/0171,800000000,2020-07-07,__export__.account_journal_3_bd951307,,,Đầu tư vào công ty liên doanh,,800000000,,,2020-07-07,
,,,,,,,Cổ phiếu phổ thông có quyền biểu quyết,,,800000000,,2020-07-07,
__export__.account_move_1904_2d5dfce9,MISC/2020/0354,10,2020-07-06,__export__.account_journal_3_bd951307,,104,Cổ phiếu,,10,,,2020-07-06,
,,,,,,,Chi phí tài chính khác,,,5,,2020-07-06,
,,,,,,,Dự phòng giảm giá chứng khoán kinh doanh,,,5,,2020-07-06,
__export__.account_move_326_d5f56efc,MISC/2020/0172,1100000000,2020-07-06,__export__.account_journal_3_bd951307,,,Phụ trội trái phiếu,,50000000,,,2020-07-06,
,,,,,,,Mệnh giá trái phiếu,,1050000000,,,2020-07-06,
,,,,,,,Đầu tư vào công ty liên doanh,,,1100000000,,2020-07-06,
__export__.account_move_1903_beaa5a61,MISC/2020/0353,50000001,2020-07-05,__export__.account_journal_3_bd951307,,103,Dự phòng giảm giá chứng khoán kinh doanh,,50000001,,,2020-07-05,
,,,,,,,Chi phí tài chính khác,,,50000001,,2020-07-05,
__export__.account_move_325_797044f8,MISC/2020/0173,20000000,2020-07-05,__export__.account_journal_3_bd951307,,,Tiền Việt Nam,,20000000,,,2020-07-05,
,,,,,,,Thặng dư vốn cổ phần,,,20000000,,2020-07-05,
__export__.account_move_1902_1c463204,MISC/2020/0352,800000001,2020-07-04,__export__.account_journal_3_bd951307,,102,Đầu tư vào công ty liên doanh,,800000001,,,2020-07-04,
,,,,,,,Cổ phiếu phổ thông có quyền biểu quyết,,,800000001,,2020-07-04,
__export__.account_move_1822_737f2e07,MISC/2020/0272,632,2020-07-04,__export__.account_journal_3_bd951307,,22,Giá mua hàng hóa,,632,,,2020-07-04,
,,,,,,,Giá vốn hàng bán,,,632,,2020-07-04,
__export__.account_move_449_8e9397e9,MISC/2020/0174,1200000000,2020-07-04,__export__.account_journal_3_bd951307,,,Vốn đầu tư chủ sỡ hữu,,1100000000,,,2020-07-04,
,,,,,,,Thặng dư vốn cổ phần,,100000000,,,2020-07-04,
,,,,,,,Đầu tư vào công ty liên doanh,,,1200000000,,2020-07-04,
__export__.account_move_243_0aea3a9d,MISC/2020/0175,19000000,2020-07-04,__export__.account_journal_3_bd951307,,,Giá mua hàng hóa,,19000000,,,2020-07-04,
,,,,,,,Giá vốn hàng bán,,,19000000,,2020-07-04,
__export__.account_move_1901_d828ec43,MISC/2020/0351,1100000002,2020-07-03,__export__.account_journal_3_bd951307,,101 Trái phiếu 2,Phụ trội trái phiếu,,50000001,,,2020-07-03,
,,,,,,,Mệnh giá trái phiếu,,1050000001,,,2020-07-03,
,,,,,,,Đầu tư vào công ty liên doanh,Trái phiếu 2,,1100000002,,2020-07-03,
__export__.account_move_1821_1d344be6,MISC/2020/0271,22000000,2020-07-03,__export__.account_journal_3_bd951307,__export__.res_partner_83_e2bc25c6,21,Doanh thu bán hàng hóa,,20000000,,,2020-07-03,
,,,,,,,Thuế GTGT đầu ra,,2000000,,,2020-07-03,
,,,,,,,Vốn kinh doanh ở đơn vị trực thuộc,,,22000000,,2020-07-03,Subsidiary 1
__export__.account_move_324_dafdfa98,MISC/2020/0176,80000000,2020-07-03,__export__.account_journal_3_bd951307,__export__.res_partner_83_e2bc25c6,,Phải thu khác,,80000000,,,2020-07-03,Subsidiary 1
,,,,,,,Bank,,,80000000,,2020-07-03,
__export__.account_move_242_3ca2265a,MISC/2020/0177,22000000,2020-07-03,__export__.account_journal_3_bd951307,__export__.res_partner_83_e2bc25c6,,Doanh thu bán hàng hóa,,20000000,,,2020-07-03,
,,,,,,,Thuế GTGT đầu ra,,2000000,,,2020-07-03,
,,,,,,,Vốn kinh doanh ở đơn vị trực thuộc,,,22000000,,2020-07-03,Subsidiary 1
__export__.account_move_1900_3163c6e9,MISC/2020/0350,1200000002,2020-07-02,__export__.account_journal_3_bd951307,,100,Cổ phiếu phổ thông có quyền biểu quyết,,1100000001,,,2020-07-02,
,,,,,,,Thặng dư vốn cổ phần,,100000001,,,2020-07-02,
,,,,,,,Đầu tư vào công ty liên doanh,,,1200000002,,2020-07-02,
__export__.account_move_1820_efa7b79e,MISC/2020/0270,55000000,2020-07-02,__export__.account_journal_3_bd951307,__export__.res_partner_72_87c4c22e,20,Thanh toán theo tiến độ kế hoạch hợp đồng xây dựng,,50000000,,,2020-07-02,
,,,,,,,Thuế GTGT đầu ra,,5000000,,,2020-07-02,
,,,,,,,Phải thu của khách hàng,,,55000000,,2020-07-02,Customer 2
__export__.account_move_323_4d4fc862,MISC/2020/0178,700000000,2020-07-02,__export__.account_journal_3_bd951307,,,Đầu tư vào công ty con,,700000000,,,2020-07-02,
,,,,,,,Chi phí tài chính khác,,,300000000,,2020-07-02,
,,,,,,,Đầu tư góp vốn vào đơn vị khác,,,400000000,,2020-07-02,
__export__.account_move_241_092ac038,MISC/2020/0179,55000000,2020-07-02,__export__.account_journal_3_bd951307,__export__.res_partner_72_87c4c22e,,Thanh toán theo tiến độ kế hoạch hợp đồng xây dựng,,50000000,,,2020-07-02,
,,,,,,,Thuế GTGT đầu ra,,5000000,,,2020-07-02,
,,,,,,,Phải thu của khách hàng,,,55000000,,2020-07-02,Customer 2
__export__.account_move_1899_de609d36,MISC/2020/0349,700000002,2020-07-01,__export__.account_journal_3_bd951307,,99,Đầu tư vào công ty con,,700000002,,,2020-07-01,
,,,,,,,Chi phí tài chính khác,Lỗ đầu tư tài chính,,300000001,,2020-07-01,
,,,,,,,Bank,,,400000001,,2020-07-01,
__export__.account_move_322_e774abb2,MISC/2020/0180,100000000,2020-07-01,__export__.account_journal_3_bd951307,__export__.res_partner_83_e2bc25c6,,Doanh thu hoạt động tài chính,,100000000,,,2020-07-01,
,,,,,,,Phải thu khác,,,100000000,,2020-07-01,Subsidiary 1
__export__.account_move_2442_bfcb6493,CLOSE/2020/0108,109,2020-06-30,vn_accounting.record_account_journal_closing_balance,,Closing balance for revenue and other incomes (811),Chi phí khác,Closing balance for revenue and other incomes (811),109,,,2020-06-30,
,,,,,,,Xác định kết quả kinh doanh,Closing balance for revenue and other incomes (811),,109,,2020-06-30,
__export__.account_move_2441_3e5292c6,CLOSE/2020/0107,520,2020-06-30,vn_accounting.record_account_journal_closing_balance,,Closing balance for revenue and other incomes (711),Xác định kết quả kinh doanh,Closing balance for revenue and other incomes (711),520,,,2020-06-30,
,,,,,,,Thu nhập khác,Closing balance for revenue and other incomes (711),,520,,2020-06-30,
__export__.account_move_2439_db58440d,CLOSE/2020/0106,102000001,2020-06-30,vn_accounting.record_account_journal_closing_balance,,Closing balance for revenue (515),Xác định kết quả kinh doanh,Closing balance for revenue (515),102000001,,,2020-06-30,
,,,,,,,Doanh thu hoạt động tài chính,Closing balance for revenue (515),,102000001,,2020-06-30,
__export__.account_move_2438_70b7ca69,CLOSE/2020/0105,200000700,2020-06-30,vn_accounting.record_account_journal_closing_balance,,Closing balance for revenue (511),Xác định kết quả kinh doanh,Closing balance for revenue (511),700,,,2020-06-30,
,,,,,,,Doanh thu kinh doanh bất động sản đầu tư,Closing balance for revenue (511),,700,,2020-06-30,
,,,,,,,Xác định kết quả kinh doanh,Closing balance for revenue (511),200000000,,,2020-06-30,
,,,,,,,Doanh thu cung cấp dịch vụ,Closing balance for revenue (511),,200000000,,2020-06-30,
__export__.account_move_2437_4806a6b8,CLOSE/2020/0104,1000000,2020-06-30,vn_accounting.record_account_journal_closing_balance,,Closing balance for revenue deduction,Chiết khấu thương mại,Closing balance for revenue deduction,1000000,,,2020-06-30,
,,,,,,,Xác định kết quả kinh doanh,Closing balance for revenue deduction,,1000000,,2020-06-30,
__export__.account_move_2436_016a4a97,CLOSE/2020/0103,20000412,2020-06-30,vn_accounting.record_account_journal_closing_balance,,Closing balance for  expense (642x),Chi phí dịch vụ mua ngoài,Closing balance for  expense (642x),20000000,,,2020-06-30,
,,,,,,,Xác định kết quả kinh doanh,Closing balance for  expense (642x),,20000000,,2020-06-30,
,,,,,,,Chi phí khấu hao tài sản cố định,Closing balance for  expense (642x),412,,,2020-06-30,
,,,,,,,Xác định kết quả kinh doanh,Closing balance for  expense (642x),,412,,2020-06-30,
__export__.account_move_2435_af0f2eee,CLOSE/2020/0102,100,2020-06-30,vn_accounting.record_account_journal_closing_balance,,Closing balance for  expense (641x),Chi phí khấu hao TSCĐ,Closing balance for  expense (641x),100,,,2020-06-30,
,,,,,,,Xác định kết quả kinh doanh,Closing balance for  expense (641x),,100,,2020-06-30,
__export__.account_move_2434_f44830e2,CLOSE/2020/0101,10000001,2020-06-30,vn_accounting.record_account_journal_closing_balance,,Closing balance for  expense (6351),Chi phí lãi vay,Closing balance for  expense (6351),10000001,,,2020-06-30,
,,,,,,,Xác định kết quả kinh doanh,Closing balance for  expense (6351),,10000001,,2020-06-30,
__export__.account_move_2433_f2e234f9,CLOSE/2020/0100,406,2020-06-30,vn_accounting.record_account_journal_closing_balance,,Closing balance for  expense (632x),Giá vốn hàng bán,Closing balance for  expense (632x),406,,,2020-06-30,
,,,,,,,Xác định kết quả kinh doanh,Closing balance for  expense (632x),,406,,2020-06-30,
__export__.account_move_2431_75d532c2,CLOSE/2020/0099,109,2020-06-30,vn_accounting.record_account_journal_closing_balance,,Closing balance for revenue and other incomes (811),Chi phí khác,Closing balance for revenue and other incomes (811),109,,,2020-06-30,
,,,,,,,Xác định kết quả kinh doanh,Closing balance for revenue and other incomes (811),,109,,2020-06-30,
__export__.account_move_2430_c395ce26,CLOSE/2020/0098,520,2020-06-30,vn_accounting.record_account_journal_closing_balance,,Closing balance for revenue and other incomes (711),Xác định kết quả kinh doanh,Closing balance for revenue and other incomes (711),520,,,2020-06-30,
,,,,,,,Thu nhập khác,Closing balance for revenue and other incomes (711),,520,,2020-06-30,
__export__.account_move_2429_5c4e6968,CLOSE/2020/0097,102000001,2020-06-30,vn_accounting.record_account_journal_closing_balance,,Closing balance for revenue (515),Xác định kết quả kinh doanh,Closing balance for revenue (515),102000001,,,2020-06-30,
,,,,,,,Doanh thu hoạt động tài chính,Closing balance for revenue (515),,102000001,,2020-06-30,
__export__.account_move_2428_b9e42f5b,CLOSE/2020/0096,200000700,2020-06-30,vn_accounting.record_account_journal_closing_balance,,Closing balance for revenue (511),Xác định kết quả kinh doanh,Closing balance for revenue (511),700,,,2020-06-30,
,,,,,,,Doanh thu kinh doanh bất động sản đầu tư,Closing balance for revenue (511),,700,,2020-06-30,
,,,,,,,Xác định kết quả kinh doanh,Closing balance for revenue (511),200000000,,,2020-06-30,
,,,,,,,Doanh thu cung cấp dịch vụ,Closing balance for revenue (511),,200000000,,2020-06-30,
__export__.account_move_2427_9115fb25,CLOSE/2020/0095,1000000,2020-06-30,vn_accounting.record_account_journal_closing_balance,,Closing balance for revenue deduction,Chiết khấu thương mại,Closing balance for revenue deduction,1000000,,,2020-06-30,
,,,,,,,Xác định kết quả kinh doanh,Closing balance for revenue deduction,,1000000,,2020-06-30,
__export__.account_move_2426_99fad9fb,CLOSE/2020/0094,20000412,2020-06-30,vn_accounting.record_account_journal_closing_balance,,Closing balance for  expense (642x),Chi phí dịch vụ mua ngoài,Closing balance for  expense (642x),20000000,,,2020-06-30,
,,,,,,,Xác định kết quả kinh doanh,Closing balance for  expense (642x),,20000000,,2020-06-30,
,,,,,,,Chi phí khấu hao tài sản cố định,Closing balance for  expense (642x),412,,,2020-06-30,
,,,,,,,Xác định kết quả kinh doanh,Closing balance for  expense (642x),,412,,2020-06-30,
__export__.account_move_2425_fb7792e7,CLOSE/2020/0093,100,2020-06-30,vn_accounting.record_account_journal_closing_balance,,Closing balance for  expense (641x),Chi phí khấu hao TSCĐ,Closing balance for  expense (641x),100,,,2020-06-30,
,,,,,,,Xác định kết quả kinh doanh,Closing balance for  expense (641x),,100,,2020-06-30,
__export__.account_move_2424_d957d3be,CLOSE/2020/0092,10000001,2020-06-30,vn_accounting.record_account_journal_closing_balance,,Closing balance for  expense (6351),Chi phí lãi vay,Closing balance for  expense (6351),10000001,,,2020-06-30,
,,,,,,,Xác định kết quả kinh doanh,Closing balance for  expense (6351),,10000001,,2020-06-30,
__export__.account_move_2423_49eefdb6,CLOSE/2020/0091,406,2020-06-30,vn_accounting.record_account_journal_closing_balance,,Closing balance for  expense (632x),Giá vốn hàng bán,Closing balance for  expense (632x),406,,,2020-06-30,
,,,,,,,Xác định kết quả kinh doanh,Closing balance for  expense (632x),,406,,2020-06-30,
__export__.account_move_2274_e3f0b103,CLOSE/2020/0039,100,2020-06-30,vn_accounting.record_account_journal_closing_balance,,Manual,Xác định kết quả kinh doanh,,,100,,2020-06-30,
,,,,,,,Chi phí khấu hao TSCĐ,,100,,,2020-06-30,
__export__.account_move_2273_9fbdb50b,CLOSE/2020/0040,10000001,2020-06-30,vn_accounting.record_account_journal_closing_balance,,Manual,Xác định kết quả kinh doanh,,,10000001,,2020-06-30,
,,,,,,,Chi phí lãi vay,,10000001,,,2020-06-30,
__export__.account_move_2272_612717b0,CLOSE/2020/0041,20000412,2020-06-30,vn_accounting.record_account_journal_closing_balance,,Manual,Xác định kết quả kinh doanh,,,20000412,,2020-06-30,
,,,,,,,Chi phí dịch vụ mua ngoài,,20000000,,,2020-06-30,
,,,,,,,Chi phí khấu hao tài sản cố định,,412,,,2020-06-30,
__export__.account_move_2271_5e7943f0,CLOSE/2020/0042,200000700,2020-06-30,vn_accounting.record_account_journal_closing_balance,,Manual,Xác định kết quả kinh doanh,,200000700,,,2020-06-30,
,,,,,,,Doanh thu kinh doanh bất động sản đầu tư,,,700,,2020-06-30,
,,,,,,,Doanh thu cung cấp dịch vụ,,,200000000,,2020-06-30,
__export__.account_move_2270_3d114890,CLOSE/2020/0043,109,2020-06-30,vn_accounting.record_account_journal_closing_balance,,Manual,Xác định kết quả kinh doanh,,,109,,2020-06-30,
,,,,,,,Chi phí khác,,109,,,2020-06-30,
__export__.account_move_2269_86346624,CLOSE/2020/0044,406,2020-06-30,vn_accounting.record_account_journal_closing_balance,,Manual,Xác định kết quả kinh doanh,,,406,,2020-06-30,
,,,,,,,Giá vốn hàng bán,,406,,,2020-06-30,
__export__.account_move_2268_9d8cccae,CLOSE/2020/0045,520,2020-06-30,vn_accounting.record_account_journal_closing_balance,,Manual,Xác định kết quả kinh doanh,,520,,,2020-06-30,
,,,,,,,Thu nhập khác,,,520,,2020-06-30,
__export__.account_move_2267_46637d6a,CLOSE/2020/0046,102000001,2020-06-30,vn_accounting.record_account_journal_closing_balance,,Manual,Xác định kết quả kinh doanh,,102000001,,,2020-06-30,
,,,,,,,Doanh thu hoạt động tài chính,,,102000001,,2020-06-30,
__export__.account_move_1898_676054d7,MISC/2020/0348,100000001,2020-06-30,__export__.account_journal_3_bd951307,__export__.res_partner_83_e2bc25c6,98 Cổ tức được chia,Doanh thu hoạt động tài chính,,100000001,,,2020-06-30,
,,,,,,,Phải thu khác,Cổ tức được chia,,100000001,,2020-06-30,Subsidiary 1
__export__.account_move_321_336caa4a,MISC/2020/0181,700000000,2020-06-30,__export__.account_journal_3_bd951307,,,Phụ trội trái phiếu,,100000000,,,2020-06-30,
,,,,,,,Mệnh giá trái phiếu,,600000000,,,2020-06-30,
,,,,,,,Đầu tư vào công ty con,,,700000000,,2020-06-30,
__export__.account_move_1897_0396bb96,MISC/2020/0347,800000002,2020-06-29,__export__.account_journal_3_bd951307,,97 Trái phiếu 1,Phụ trội trái phiếu,,100000001,,,2020-06-29,
,,,,,,,Mệnh giá trái phiếu,,700000001,,,2020-06-29,
,,,,,,,Đầu tư vào công ty con,Trái phiếu 1,,800000002,,2020-06-29,
__export__.account_move_320_bbd0bcbf,MISC/2020/0182,1000000000,2020-06-29,__export__.account_journal_3_bd951307,,,Ngoại tệ,,1000000000,,,2020-06-29,
,,,,,,,Đầu tư vào công ty liên doanh,,,1000000000,,2020-06-29,
__export__.account_move_1896_2e811f98,MISC/2020/0346,1000000001,2020-06-28,__export__.account_journal_3_bd951307,,96,Ngoại tệ,,1000000001,,,2020-06-28,
,,,,,,,Đầu tư vào công ty liên doanh,,,1000000001,,2020-06-28,
__export__.account_move_319_f914e7ac,MISC/2020/0183,360000000,2020-06-28,__export__.account_journal_3_bd951307,,,Bất động sản đầu tư,,360000000,,,2020-06-28,
,,,,,,,Giá vốn hàng bán,,,360000000,,2020-06-28,
__export__.account_move_1895_24732c22,MISC/2020/0345,406,2020-06-27,__export__.account_journal_3_bd951307,,95,Bất động sản đầu tư,,406,,,2020-06-27,
,,,,,,,Giá vốn hàng bán,,,406,,2020-06-27,
__export__.account_move_318_5fb57c03,MISC/2020/0184,550000000,2020-06-27,__export__.account_journal_3_bd951307,__export__.res_partner_73_4844ca63,,Thuế GTGT đầu ra,,50000000,,,2020-06-27,
,,,,,,,Doanh thu kinh doanh bất động sản đầu tư,,500000000,,,2020-06-27,
,,,,,,,Phải thu của khách hàng,,,550000000,,2020-06-27,Customer 3
__export__.account_move_1894_99c76b28,MISC/2020/0344,770,2020-06-26,__export__.account_journal_3_bd951307,__export__.res_partner_73_4844ca63,94 x,Thuế GTGT đầu ra,x,70,,,2020-06-26,
,,,,,,,Doanh thu kinh doanh bất động sản đầu tư,x,700,,,2020-06-26,
,,,,,,,Phải thu của khách hàng,x,,770,,2020-06-26,Customer 3
__export__.account_move_317_c9660804,MISC/2020/0185,360000000,2020-06-26,__export__.account_journal_3_bd951307,,,Xây dựng cơ bản,,360000000,,,2020-06-26,
,,,,,,,Bất động sản đầu tư,,,360000000,,2020-06-26,
__export__.account_move_1893_9413f762,MISC/2020/0343,406,2020-06-25,__export__.account_journal_3_bd951307,,93,Xây dựng cơ bản,,406,,,2020-06-25,
,,,,,,,Bất động sản đầu tư,,,406,,2020-06-25,
__export__.account_move_316_27ebb568,MISC/2020/0186,88000000,2020-06-25,__export__.account_journal_3_bd951307,__export__.res_partner_118_787a6d32,,Phải trả người bán,,88000000,,,2020-06-25,Vendor 8
,,,,,,,"Thuế GTGT được khấu trừ của hàng hóa, dịch vụ",,,8000000,,2020-06-25,
,,,,,,,Sửa chữa lớn TSCĐ,,,80000000,,2020-06-25,
__export__.account_move_1892_8fe3546d,MISC/2020/0342,462,2020-06-24,__export__.account_journal_3_bd951307,__export__.res_partner_118_787a6d32,92,Phải trả người bán,,462,,,2020-06-24,Vendor 8
,,,,,,,Thuế GTGT được khấu trừ của TSCĐ,,,42,,2020-06-24,
,,,,,,,Sửa chữa lớn TSCĐ,,,420,,2020-06-24,
__export__.account_move_315_8be7e8e2,MISC/2020/0187,440000000,2020-06-24,__export__.account_journal_3_bd951307,__export__.res_partner_118_787a6d32,,Phải trả người bán,,440000000,,,2020-06-24,Vendor 8
,,,,,,,"Thuế GTGT được khấu trừ của hàng hóa, dịch vụ",,,40000000,,2020-06-24,
,,,,,,,Xây dựng cơ bản,,,400000000,,2020-06-24,
__export__.account_move_1891_fe561784,MISC/2020/0341,451,2020-06-23,__export__.account_journal_3_bd951307,__export__.res_partner_118_787a6d32,91,Phải trả người bán,,451,,,2020-06-23,Vendor 8
,,,,,,,Thuế GTGT được khấu trừ của TSCĐ,,,41,,2020-06-23,
,,,,,,,Xây dựng cơ bản,,,410,,2020-06-23,
__export__.account_move_314_74a0ae8e,MISC/2020/0188,33000000,2020-06-23,__export__.account_journal_3_bd951307,__export__.res_partner_118_787a6d32,,Phải trả người bán,,33000000,,,2020-06-23,Vendor 8
,,,,,,,"Thuế GTGT được khấu trừ của hàng hóa, dịch vụ",,,3000000,,2020-06-23,
,,,,,,,Mua sắm TSCĐ,,,30000000,,2020-06-23,
__export__.account_move_1890_e91cdb58,MISC/2020/0340,660,2020-06-22,__export__.account_journal_3_bd951307,__export__.res_partner_118_787a6d32,90,Phải trả người bán,,660,,,2020-06-22,Vendor 8
,,,,,,,Thuế GTGT được khấu trừ của TSCĐ,,,60,,2020-06-22,
,,,,,,,Mua sắm TSCĐ,,,600,,2020-06-22,
__export__.account_move_313_8c2ebf4f,MISC/2020/0189,900000000,2020-06-22,__export__.account_journal_3_bd951307,__export__.res_partner_117_fe2495e2,,Bank,,900000000,,,2020-06-22,
,,,,,,,Phải trả người bán,,,900000000,,2020-06-22,Vendor 7
__export__.account_move_1889_5b393c66,MISC/2020/0339,400,2020-06-21,__export__.account_journal_3_bd951307,__export__.res_partner_117_fe2495e2,89,Bank,,400,,,2020-06-21,
,,,,,,,Phải trả người bán,,,400,,2020-06-21,Vendor 7
__export__.account_move_312_9c62686c,MISC/2020/0190,990000000,2020-06-21,__export__.account_journal_3_bd951307,__export__.res_partner_117_fe2495e2,,Phải trả người bán,,990000000,,,2020-06-21,Vendor 7
,,,,,,,"Thuế GTGT được khấu trừ của hàng hóa, dịch vụ",,,90000000,,2020-06-21,
,,,,,,,Bất động sản đầu tư,,,900000000,,2020-06-21,
__export__.account_move_1888_480e7d43,MISC/2020/0338,880,2020-06-20,__export__.account_journal_3_bd951307,__export__.res_partner_117_fe2495e2,88,Phải trả người bán,,880,,,2020-06-20,Vendor 7
,,,,,,,Thuế GTGT được khấu trừ của TSCĐ,,,80,,2020-06-20,
,,,,,,,Bất động sản đầu tư,,,800,,2020-06-20,
__export__.account_move_1887_2b9337dd,MISC/2020/0337,140,2020-06-20,__export__.account_journal_3_bd951307,,87,Thu nhập khác,,20,,,2020-06-20,
